No,Country,Latitude,Longitude,Crop,Year,Kg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
1177,Australia,-25.2744,133.7751,Sweet potatoes,1998,27692.3,534,37215,13.61
1178,Australia,-25.2744,133.7751,Sweet potatoes,1998,27692.3,534,37215,18.9
827,Australia,-25.2744,133.7751,Sorghum,1990,2488.3,534,17866,20.06
828,Australia,-25.2744,133.7751,Sorghum,1990,2488.3,534,17866,12.11
829,Australia,-25.2744,133.7751,Sorghum,1990,2488.3,534,17866,14.16
830,Australia,-25.2744,133.7751,Sorghum,1990,2488.3,534,17866,18.05
892,Australia,-25.2744,133.7751,Maize,1992,5172.1,534,22234,15.78
893,Australia,-25.2744,133.7751,Maize,1992,5172.1,534,22234,19.79
894,Australia,-25.2744,133.7751,Maize,1992,5172.1,534,22234,11.21
895,Australia,-25.2744,133.7751,Maize,1992,5172.1,534,22234,13.31
1582,Australia,-25.2744,133.7751,Sorghum,2009,3509.6,534,38065.68,17.39
1583,Australia,-25.2744,133.7751,Sorghum,2009,3509.6,534,38065.68,20.65
934,Australia,-25.2744,133.7751,Maize,1993,4426.1,534,23899,16.71
935,Australia,-25.2744,133.7751,Maize,1993,4426.1,534,23899,20.19
899,Australia,-25.2744,133.7751,Potatoes,1992,28922,534,22234,19.79
900,Australia,-25.2744,133.7751,Potatoes,1992,28922,534,22234,11.21
901,Australia,-25.2744,133.7751,Potatoes,1992,28922,534,22234,13.31
902,Australia,-25.2744,133.7751,Potatoes,1992,28922,534,22234,18.45
903,Australia,-25.2744,133.7751,Potatoes,1992,28922,534,22234,16.89
1606,Australia,-25.2744,133.7751,Maize,2010,5559.3,534,42169.39,16.72
1607,Australia,-25.2744,133.7751,Maize,2010,5559.3,534,42169.39,20.33
1608,Australia,-25.2744,133.7751,Maize,2010,5559.3,534,42169.39,12.37
1290,Australia,-25.2744,133.7751,Sorghum,2001,2553.9,534,32710,12.29
808,Australia,-25.2744,133.7751,Maize,1990,4182.1,534,17866,16.8
909,Australia,-25.2744,133.7751,"Rice, paddy",1992,8834.6,534,22234,16.89
910,Australia,-25.2744,133.7751,Sorghum,1992,2543.1,534,22234,15.78
911,Australia,-25.2744,133.7751,Sorghum,1992,2543.1,534,22234,19.79
912,Australia,-25.2744,133.7751,Sorghum,1992,2543.1,534,22234,11.21
913,Australia,-25.2744,133.7751,Sorghum,1992,2543.1,534,22234,13.31
914,Australia,-25.2744,133.7751,Sorghum,1992,2543.1,534,22234,18.45
954,Australia,-25.2744,133.7751,Sorghum,1993,1283.4,534,23899,11.84
1060,Australia,-25.2744,133.7751,Maize,1996,5768.9,534,31185,16.12
917,Australia,-25.2744,133.7751,Soybeans,1992,2114.1,534,22234,19.79
918,Australia,-25.2744,133.7751,Soybeans,1992,2114.1,534,22234,11.21
919,Australia,-25.2744,133.7751,Soybeans,1992,2114.1,534,22234,13.31
920,Australia,-25.2744,133.7751,Soybeans,1992,2114.1,534,22234,18.45
921,Australia,-25.2744,133.7751,Soybeans,1992,2114.1,534,22234,16.89
922,Australia,-25.2744,133.7751,Sweet potatoes,1992,12754.8,534,22234,15.78
923,Australia,-25.2744,133.7751,Sweet potatoes,1992,12754.8,534,22234,19.79
1068,Australia,-25.2744,133.7751,Potatoes,1996,31285.3,534,31185,11.29
1069,Australia,-25.2744,133.7751,Potatoes,1996,31285.3,534,31185,13.05
1070,Australia,-25.2744,133.7751,Potatoes,1996,31285.3,534,31185,19.13
1071,Australia,-25.2744,133.7751,Potatoes,1996,31285.3,534,31185,17.05
1072,Australia,-25.2744,133.7751,"Rice, paddy",1996,6354,534,31185,16.12
1073,Australia,-25.2744,133.7751,"Rice, paddy",1996,6354,534,31185,20.06
1074,Australia,-25.2744,133.7751,"Rice, paddy",1996,6354,534,31185,11.29
971,Australia,-25.2744,133.7751,Wheat,1993,1965.8,534,23899,20.19
1007,Australia,-25.2744,133.7751,Sweet potatoes,1994,14096.1,534,21057,19.59
1008,Australia,-25.2744,133.7751,Sweet potatoes,1994,14096.1,534,21057,11.6
1009,Australia,-25.2744,133.7751,Sweet potatoes,1994,14096.1,534,21057,13.52
1010,Australia,-25.2744,133.7751,Sweet potatoes,1994,14096.1,534,21057,19.17
975,Australia,-25.2744,133.7751,Wheat,1993,1965.8,534,23899,17.42
1641,Australia,-25.2744,133.7751,Sweet potatoes,2010,30597.4,534,42169.39,18
1642,Australia,-25.2744,133.7751,Wheat,2010,1572.9,534,42169.39,16.72
1643,Australia,-25.2744,133.7751,Wheat,2010,1572.9,534,42169.39,20.33
1644,Australia,-25.2744,133.7751,Wheat,2010,1572.9,534,42169.39,12.37
1645,Australia,-25.2744,133.7751,Wheat,2010,1572.9,534,42169.39,14.23
1646,Australia,-25.2744,133.7751,Wheat,2010,1572.9,534,42169.39,19.09
1647,Australia,-25.2744,133.7751,Wheat,2010,1572.9,534,42169.39,18
1186,Australia,-25.2744,133.7751,Maize,1999,5121.2,534,34200,16.77
1089,Australia,-25.2744,133.7751,Soybeans,1996,1874,534,31185,17.05
1090,Australia,-25.2744,133.7751,Sweet potatoes,1996,17247.4,534,31185,16.12
1091,Australia,-25.2744,133.7751,Sweet potatoes,1996,17247.4,534,31185,20.06
1092,Australia,-25.2744,133.7751,Sweet potatoes,1996,17247.4,534,31185,11.29
1093,Australia,-25.2744,133.7751,Sweet potatoes,1996,17247.4,534,31185,13.05
1094,Australia,-25.2744,133.7751,Sweet potatoes,1996,17247.4,534,31185,19.13
1095,Australia,-25.2744,133.7751,Sweet potatoes,1996,17247.4,534,31185,17.05
1096,Australia,-25.2744,133.7751,Wheat,1996,2167.3,534,31185,16.12
1097,Australia,-25.2744,133.7751,Wheat,1996,2167.3,534,31185,20.06
1098,Australia,-25.2744,133.7751,Wheat,1996,2167.3,534,31185,11.29
1099,Australia,-25.2744,133.7751,Wheat,1996,2167.3,534,31185,13.05
1100,Australia,-25.2744,133.7751,Wheat,1996,2167.3,534,31185,19.13
1101,Australia,-25.2744,133.7751,Wheat,1996,2167.3,534,31185,17.05
1200,Australia,-25.2744,133.7751,"Rice, paddy",1999,9161.5,534,34200,12.1
1201,Australia,-25.2744,133.7751,"Rice, paddy",1999,9161.5,534,34200,14.2
1202,Australia,-25.2744,133.7751,"Rice, paddy",1999,9161.5,534,34200,19.28
1203,Australia,-25.2744,133.7751,"Rice, paddy",1999,9161.5,534,34200,17.55
1204,Australia,-25.2744,133.7751,Sorghum,1999,3221.5,534,34200,16.77
1205,Australia,-25.2744,133.7751,Sorghum,1999,3221.5,534,34200,19.75
1206,Australia,-25.2744,133.7751,Sorghum,1999,3221.5,534,34200,12.1
1207,Australia,-25.2744,133.7751,Sorghum,1999,3221.5,534,34200,14.2
1208,Australia,-25.2744,133.7751,Sorghum,1999,3221.5,534,34200,19.28
1209,Australia,-25.2744,133.7751,Sorghum,1999,3221.5,534,34200,17.55
1210,Australia,-25.2744,133.7751,Soybeans,1999,2266.7,534,34200,16.77
1211,Australia,-25.2744,133.7751,Soybeans,1999,2266.7,534,34200,19.75
1522,Australia,-25.2744,133.7751,Maize,2008,5691.2,534,42935.38,16.7
1523,Australia,-25.2744,133.7751,Maize,2008,5691.2,534,42935.38,19.79
1216,Australia,-25.2744,133.7751,Sweet potatoes,1999,27500,534,34200,16.77
1217,Australia,-25.2744,133.7751,Sweet potatoes,1999,27500,534,34200,19.75
1218,Australia,-25.2744,133.7751,Sweet potatoes,1999,27500,534,34200,12.1
1219,Australia,-25.2744,133.7751,Sweet potatoes,1999,27500,534,34200,14.2
1220,Australia,-25.2744,133.7751,Sweet potatoes,1999,27500,534,34200,19.28
1221,Australia,-25.2744,133.7751,Sweet potatoes,1999,27500,534,34200,17.55
1222,Australia,-25.2744,133.7751,Wheat,1999,2006.6,534,34200,16.77
1223,Australia,-25.2744,133.7751,Wheat,1999,2006.6,534,34200,19.75
1224,Australia,-25.2744,133.7751,Wheat,1999,2006.6,534,34200,12.1
1225,Australia,-25.2744,133.7751,Wheat,1999,2006.6,534,34200,14.2
1226,Australia,-25.2744,133.7751,Wheat,1999,2006.6,534,34200,19.28
1227,Australia,-25.2744,133.7751,Wheat,1999,2006.6,534,34200,17.55
1538,Australia,-25.2744,133.7751,"Rice, paddy",2008,7598.8,534,42935.38,18.78
1539,Australia,-25.2744,133.7751,"Rice, paddy",2008,7598.8,534,42935.38,17.32
1540,Australia,-25.2744,133.7751,Sorghum,2008,4025.2,534,42935.38,16.7
1541,Australia,-25.2744,133.7751,Sorghum,2008,4025.2,534,42935.38,19.79
1542,Australia,-25.2744,133.7751,Sorghum,2008,4025.2,534,42935.38,12
1543,Australia,-25.2744,133.7751,Sorghum,2008,4025.2,534,42935.38,14.11
1544,Australia,-25.2744,133.7751,Sorghum,2008,4025.2,534,42935.38,18.78
1545,Australia,-25.2744,133.7751,Sorghum,2008,4025.2,534,42935.38,17.32
1546,Australia,-25.2744,133.7751,Soybeans,2008,2328.9,534,42935.38,16.7
1547,Australia,-25.2744,133.7751,Soybeans,2008,2328.9,534,42935.38,19.79
1548,Australia,-25.2744,133.7751,Soybeans,2008,2328.9,534,42935.38,12
1549,Australia,-25.2744,133.7751,Soybeans,2008,2328.9,534,42935.38,14.11
1550,Australia,-25.2744,133.7751,Soybeans,2008,2328.9,534,42935.38,18.78
1551,Australia,-25.2744,133.7751,Soybeans,2008,2328.9,534,42935.38,17.32
1552,Australia,-25.2744,133.7751,Sweet potatoes,2008,26653,534,42935.38,16.7
817,Australia,-25.2744,133.7751,Potatoes,1990,28983.2,534,17866,14.16
818,Australia,-25.2744,133.7751,Potatoes,1990,28983.2,534,17866,18.05
819,Australia,-25.2744,133.7751,Potatoes,1990,28983.2,534,17866,17.47
820,Australia,-25.2744,133.7751,"Rice, paddy",1990,8800,534,17866,16.8
821,Australia,-25.2744,133.7751,"Rice, paddy",1990,8800,534,17866,20.06
822,Australia,-25.2744,133.7751,"Rice, paddy",1990,8800,534,17866,12.11
823,Australia,-25.2744,133.7751,"Rice, paddy",1990,8800,534,17866,14.16
1572,Australia,-25.2744,133.7751,Potatoes,2009,36174.7,534,38065.68,12.87
1573,Australia,-25.2744,133.7751,Potatoes,2009,36174.7,534,38065.68,14.65
1574,Australia,-25.2744,133.7751,Potatoes,2009,36174.7,534,38065.68,19.01
1575,Australia,-25.2744,133.7751,Potatoes,2009,36174.7,534,38065.68,18.18
1576,Australia,-25.2744,133.7751,"Rice, paddy",2009,8460.9,534,38065.68,17.39
1577,Australia,-25.2744,133.7751,"Rice, paddy",2009,8460.9,534,38065.68,20.65
1578,Australia,-25.2744,133.7751,"Rice, paddy",2009,8460.9,534,38065.68,12.87
1579,Australia,-25.2744,133.7751,"Rice, paddy",2009,8460.9,534,38065.68,14.65
1580,Australia,-25.2744,133.7751,"Rice, paddy",2009,8460.9,534,38065.68,19.01
1581,Australia,-25.2744,133.7751,"Rice, paddy",2009,8460.9,534,38065.68,18.18
834,Australia,-25.2744,133.7751,Soybeans,1990,1571.8,534,17866,12.11
835,Australia,-25.2744,133.7751,Soybeans,1990,1571.8,534,17866,14.16
836,Australia,-25.2744,133.7751,Soybeans,1990,1571.8,534,17866,18.05
837,Australia,-25.2744,133.7751,Soybeans,1990,1571.8,534,17866,17.47
936,Australia,-25.2744,133.7751,Maize,1993,4426.1,534,23899,11.84
937,Australia,-25.2744,133.7751,Maize,1993,4426.1,534,23899,13.81
938,Australia,-25.2744,133.7751,Maize,1993,4426.1,534,23899,18.03
939,Australia,-25.2744,133.7751,Maize,1993,4426.1,534,23899,17.42
940,Australia,-25.2744,133.7751,Potatoes,1993,29098.1,534,23899,16.71
843,Australia,-25.2744,133.7751,Sweet potatoes,1990,13714,534,17866,17.47
844,Australia,-25.2744,133.7751,Wheat,1990,1634.4,534,17866,16.8
845,Australia,-25.2744,133.7751,Wheat,1990,1634.4,534,17866,20.06
1609,Australia,-25.2744,133.7751,Maize,2010,5559.3,534,42169.39,14.23
947,Australia,-25.2744,133.7751,"Rice, paddy",1993,7640,534,23899,20.19
948,Australia,-25.2744,133.7751,"Rice, paddy",1993,7640,534,23899,11.84
949,Australia,-25.2744,133.7751,"Rice, paddy",1993,7640,534,23899,13.81
950,Australia,-25.2744,133.7751,"Rice, paddy",1993,7640,534,23899,18.03
951,Australia,-25.2744,133.7751,"Rice, paddy",1993,7640,534,23899,17.42
952,Australia,-25.2744,133.7751,Sorghum,1993,1283.4,534,23899,16.71
953,Australia,-25.2744,133.7751,Sorghum,1993,1283.4,534,23899,20.19
987,Australia,-25.2744,133.7751,Potatoes,1994,29427,534,21057,17.36
988,Australia,-25.2744,133.7751,"Rice, paddy",1994,8153.7,534,21057,16.43
1061,Australia,-25.2744,133.7751,Maize,1996,5768.9,534,31185,20.06
1062,Australia,-25.2744,133.7751,Maize,1996,5768.9,534,31185,11.29
1063,Australia,-25.2744,133.7751,Maize,1996,5768.9,534,31185,13.05
1064,Australia,-25.2744,133.7751,Maize,1996,5768.9,534,31185,19.13
1065,Australia,-25.2744,133.7751,Maize,1996,5768.9,534,31185,17.05
1066,Australia,-25.2744,133.7751,Potatoes,1996,31285.3,534,31185,16.12
1067,Australia,-25.2744,133.7751,Potatoes,1996,31285.3,534,31185,20.06
1769,Australia,-25.2744,133.7751,Wheat,2013,1760.9,534,45177.18,20.14
1770,Australia,-25.2744,133.7751,Wheat,2013,1760.9,534,45177.18,12.19
1771,Australia,-25.2744,133.7751,Wheat,2013,1760.9,534,45177.18,14.74
1772,Australia,-25.2744,133.7751,Wheat,2013,1760.9,534,45177.18,19.98
1773,Australia,-25.2744,133.7751,Wheat,2013,1760.9,534,45177.18,18.09
1107,Australia,-25.2744,133.7751,Maize,1997,5940.3,534,34091,17.51
1108,Australia,-25.2744,133.7751,Potatoes,1997,31305.6,534,34091,16.48
1075,Australia,-25.2744,133.7751,"Rice, paddy",1996,6354,534,31185,13.05
1076,Australia,-25.2744,133.7751,"Rice, paddy",1996,6354,534,31185,19.13
1077,Australia,-25.2744,133.7751,"Rice, paddy",1996,6354,534,31185,17.05
973,Australia,-25.2744,133.7751,Wheat,1993,1965.8,534,23899,13.81
974,Australia,-25.2744,133.7751,Wheat,1993,1965.8,534,23899,18.03
1114,Australia,-25.2744,133.7751,"Rice, paddy",1997,8326.3,534,34091,16.48
1115,Australia,-25.2744,133.7751,"Rice, paddy",1997,8326.3,534,34091,20.16
1116,Australia,-25.2744,133.7751,"Rice, paddy",1997,8326.3,534,34091,12.13
1117,Australia,-25.2744,133.7751,"Rice, paddy",1997,8326.3,534,34091,13.93
1118,Australia,-25.2744,133.7751,"Rice, paddy",1997,8326.3,534,34091,18.94
850,Australia,-25.2744,133.7751,Maize,1991,3993.8,534,17866,16.78
851,Australia,-25.2744,133.7751,Maize,1991,3993.8,534,17866,20.29
852,Australia,-25.2744,133.7751,Maize,1991,3993.8,534,17866,12.22
853,Australia,-25.2744,133.7751,Maize,1991,3993.8,534,17866,13.77
854,Australia,-25.2744,133.7751,Maize,1991,3993.8,534,17866,18.73
855,Australia,-25.2744,133.7751,Maize,1991,3993.8,534,17866,17.85
856,Australia,-25.2744,133.7751,Potatoes,1991,28535.9,534,17866,16.78
857,Australia,-25.2744,133.7751,Potatoes,1991,28535.9,534,17866,20.29
858,Australia,-25.2744,133.7751,Potatoes,1991,28535.9,534,17866,12.22
859,Australia,-25.2744,133.7751,Potatoes,1991,28535.9,534,17866,13.77
860,Australia,-25.2744,133.7751,Potatoes,1991,28535.9,534,17866,18.73
861,Australia,-25.2744,133.7751,Potatoes,1991,28535.9,534,17866,17.85
1228,Australia,-25.2744,133.7751,Maize,2000,4936,534,33475,17.08
1229,Australia,-25.2744,133.7751,Maize,2000,4936,534,33475,19.89
1230,Australia,-25.2744,133.7751,Maize,2000,4936,534,33475,12.09
1231,Australia,-25.2744,133.7751,Maize,2000,4936,534,33475,14.32
1232,Australia,-25.2744,133.7751,Maize,2000,4936,534,33475,19.07
1233,Australia,-25.2744,133.7751,Maize,2000,4936,534,33475,17.57
1234,Australia,-25.2744,133.7751,Potatoes,2000,28452.7,534,33475,17.08
1235,Australia,-25.2744,133.7751,Potatoes,2000,28452.7,534,33475,19.89
1236,Australia,-25.2744,133.7751,Potatoes,2000,28452.7,534,33475,12.09
871,Australia,-25.2744,133.7751,Sorghum,1991,1986.5,534,17866,13.77
872,Australia,-25.2744,133.7751,Sorghum,1991,1986.5,534,17866,18.73
873,Australia,-25.2744,133.7751,Sorghum,1991,1986.5,534,17866,17.85
874,Australia,-25.2744,133.7751,Soybeans,1991,1555.1,534,17866,16.78
1680,Australia,-25.2744,133.7751,Sweet potatoes,2011,31925.2,534,47632.99,12.16
1681,Australia,-25.2744,133.7751,Sweet potatoes,2011,31925.2,534,47632.99,14.19
1682,Australia,-25.2744,133.7751,Sweet potatoes,2011,31925.2,534,47632.99,19.99
1683,Australia,-25.2744,133.7751,Sweet potatoes,2011,31925.2,534,47632.99,17.71
1684,Australia,-25.2744,133.7751,Wheat,2011,2030.1,534,47632.99,16.9
1685,Australia,-25.2744,133.7751,Wheat,2011,2030.1,534,47632.99,19.88
1686,Australia,-25.2744,133.7751,Wheat,2011,2030.1,534,47632.99,12.16
1687,Australia,-25.2744,133.7751,Wheat,2011,2030.1,534,47632.99,14.19
1688,Australia,-25.2744,133.7751,Wheat,2011,2030.1,534,47632.99,19.99
1689,Australia,-25.2744,133.7751,Wheat,2011,2030.1,534,47632.99,17.71
1249,Australia,-25.2744,133.7751,Sorghum,2000,3400.3,534,33475,14.32
1250,Australia,-25.2744,133.7751,Sorghum,2000,3400.3,534,33475,19.07
1251,Australia,-25.2744,133.7751,Sorghum,2000,3400.3,534,33475,17.57
1252,Australia,-25.2744,133.7751,Soybeans,2000,1871.4,534,33475,17.08
1253,Australia,-25.2744,133.7751,Soybeans,2000,1871.4,534,33475,19.89
889,Australia,-25.2744,133.7751,Wheat,1991,1469.8,534,17866,13.77
890,Australia,-25.2744,133.7751,Wheat,1991,1469.8,534,17866,18.73
891,Australia,-25.2744,133.7751,Wheat,1991,1469.8,534,17866,17.85
1256,Australia,-25.2744,133.7751,Soybeans,2000,1871.4,534,33475,19.07
1257,Australia,-25.2744,133.7751,Soybeans,2000,1871.4,534,33475,17.57
1258,Australia,-25.2744,133.7751,Sweet potatoes,2000,31764.7,534,33475,17.08
1259,Australia,-25.2744,133.7751,Sweet potatoes,2000,31764.7,534,33475,19.89
1260,Australia,-25.2744,133.7751,Sweet potatoes,2000,31764.7,534,33475,12.09
1261,Australia,-25.2744,133.7751,Sweet potatoes,2000,31764.7,534,33475,14.32
1262,Australia,-25.2744,133.7751,Sweet potatoes,2000,31764.7,534,33475,19.07
1263,Australia,-25.2744,133.7751,Sweet potatoes,2000,31764.7,534,33475,17.57
1264,Australia,-25.2744,133.7751,Wheat,2000,1820.9,534,33475,17.08
1265,Australia,-25.2744,133.7751,Wheat,2000,1820.9,534,33475,19.89
1266,Australia,-25.2744,133.7751,Wheat,2000,1820.9,534,33475,12.09
1267,Australia,-25.2744,133.7751,Wheat,2000,1820.9,534,33475,14.32
1268,Australia,-25.2744,133.7751,Wheat,2000,1820.9,534,33475,19.07
1269,Australia,-25.2744,133.7751,Wheat,2000,1820.9,534,33475,17.57
1723,Australia,-25.2744,133.7751,Sweet potatoes,2012,33185.3,534,48687.88,14.27
1356,Australia,-25.2744,133.7751,Maize,2004,5632.6,534,36276,12.35
1357,Australia,-25.2744,133.7751,Maize,2004,5632.6,534,36276,13.74
1358,Australia,-25.2744,133.7751,Maize,2004,5632.6,534,36276,18.87
1359,Australia,-25.2744,133.7751,Maize,2004,5632.6,534,36276,17.87
1360,Australia,-25.2744,133.7751,Potatoes,2004,36278.7,534,36276,16.64
1361,Australia,-25.2744,133.7751,Potatoes,2004,36278.7,534,36276,20.42
1362,Australia,-25.2744,133.7751,Potatoes,2004,36278.7,534,36276,12.35
824,Australia,-25.2744,133.7751,"Rice, paddy",1990,8800,534,17866,18.05
825,Australia,-25.2744,133.7751,"Rice, paddy",1990,8800,534,17866,17.47
826,Australia,-25.2744,133.7751,Sorghum,1990,2488.3,534,17866,16.8
1563,Australia,-25.2744,133.7751,Wheat,2008,1078.8,534,42935.38,17.32
1339,Australia,-25.2744,133.7751,Soybeans,2002,1948.7,534,26651,14.08
1340,Australia,-25.2744,133.7751,Soybeans,2002,1948.7,534,26651,18.93
1341,Australia,-25.2744,133.7751,Soybeans,2002,1948.7,534,26651,17.73
831,Australia,-25.2744,133.7751,Sorghum,1990,2488.3,534,17866,17.47
832,Australia,-25.2744,133.7751,Soybeans,1990,1571.8,534,17866,16.8
833,Australia,-25.2744,133.7751,Soybeans,1990,1571.8,534,17866,20.06
1373,Australia,-25.2744,133.7751,Sorghum,2004,2736.7,534,36276,20.42
1374,Australia,-25.2744,133.7751,Sorghum,2004,2736.7,534,36276,12.35
1375,Australia,-25.2744,133.7751,Sorghum,2004,2736.7,534,36276,13.74
1376,Australia,-25.2744,133.7751,Sorghum,2004,2736.7,534,36276,18.87
1377,Australia,-25.2744,133.7751,Sorghum,2004,2736.7,534,36276,17.87
1586,Australia,-25.2744,133.7751,Sorghum,2009,3509.6,534,38065.68,19.01
1587,Australia,-25.2744,133.7751,Sorghum,2009,3509.6,534,38065.68,18.18
1588,Australia,-25.2744,133.7751,Soybeans,2009,1892.6,534,38065.68,17.39
1589,Australia,-25.2744,133.7751,Soybeans,2009,1892.6,534,38065.68,20.65
1590,Australia,-25.2744,133.7751,Soybeans,2009,1892.6,534,38065.68,12.87
1591,Australia,-25.2744,133.7751,Soybeans,2009,1892.6,534,38065.68,14.65
1592,Australia,-25.2744,133.7751,Soybeans,2009,1892.6,534,38065.68,19.01
1593,Australia,-25.2744,133.7751,Soybeans,2009,1892.6,534,38065.68,18.18
907,Australia,-25.2744,133.7751,"Rice, paddy",1992,8834.6,534,22234,13.31
908,Australia,-25.2744,133.7751,"Rice, paddy",1992,8834.6,534,22234,18.45
1018,Australia,-25.2744,133.7751,Maize,1995,4826.3,534,25598,16.14
1019,Australia,-25.2744,133.7751,Maize,1995,4826.3,534,25598,20.12
1020,Australia,-25.2744,133.7751,Maize,1995,4826.3,534,25598,11.39
1021,Australia,-25.2744,133.7751,Maize,1995,4826.3,534,25598,13.14
1022,Australia,-25.2744,133.7751,Maize,1995,4826.3,534,25598,18.88
1023,Australia,-25.2744,133.7751,Maize,1995,4826.3,534,25598,16.95
1024,Australia,-25.2744,133.7751,Potatoes,1995,29818.3,534,25598,16.14
1025,Australia,-25.2744,133.7751,Potatoes,1995,29818.3,534,25598,20.12
1026,Australia,-25.2744,133.7751,Potatoes,1995,29818.3,534,25598,11.39
1027,Australia,-25.2744,133.7751,Potatoes,1995,29818.3,534,25598,13.14
1028,Australia,-25.2744,133.7751,Potatoes,1995,29818.3,534,25598,18.88
1029,Australia,-25.2744,133.7751,Potatoes,1995,29818.3,534,25598,16.95
1030,Australia,-25.2744,133.7751,"Rice, paddy",1995,8800.3,534,25598,16.14
1031,Australia,-25.2744,133.7751,"Rice, paddy",1995,8800.3,534,25598,20.12
1032,Australia,-25.2744,133.7751,"Rice, paddy",1995,8800.3,534,25598,11.39
1033,Australia,-25.2744,133.7751,"Rice, paddy",1995,8800.3,534,25598,13.14
1034,Australia,-25.2744,133.7751,"Rice, paddy",1995,8800.3,534,25598,18.88
1035,Australia,-25.2744,133.7751,"Rice, paddy",1995,8800.3,534,25598,16.95
927,Australia,-25.2744,133.7751,Sweet potatoes,1992,12754.8,534,22234,16.89
928,Australia,-25.2744,133.7751,Wheat,1992,1781.2,534,22234,15.78
929,Australia,-25.2744,133.7751,Wheat,1992,1781.2,534,22234,19.79
1109,Australia,-25.2744,133.7751,Potatoes,1997,31305.6,534,34091,20.16
1110,Australia,-25.2744,133.7751,Potatoes,1997,31305.6,534,34091,12.13
1111,Australia,-25.2744,133.7751,Potatoes,1997,31305.6,534,34091,13.93
1112,Australia,-25.2744,133.7751,Potatoes,1997,31305.6,534,34091,18.94
1113,Australia,-25.2744,133.7751,Potatoes,1997,31305.6,534,34091,17.51
1042,Australia,-25.2744,133.7751,Soybeans,1995,1531.8,534,25598,16.14
1043,Australia,-25.2744,133.7751,Soybeans,1995,1531.8,534,25598,20.12
1044,Australia,-25.2744,133.7751,Soybeans,1995,1531.8,534,25598,11.39
1045,Australia,-25.2744,133.7751,Soybeans,1995,1531.8,534,25598,13.14
1046,Australia,-25.2744,133.7751,Soybeans,1995,1531.8,534,25598,18.88
