index,BVDV_result,IgG_Status,Species,abdomen_pingsounds,abdomenauscultation_notes,age_units,age_weeks,age,anaplasma_centrale_result,anaplasma_marginale_result,attitude,babesia_bigemina_result,babesia_bovis_result,bedding,bedding_dryandclean,birth_witness,birthlocation,breed_name,breed,calf_bcs,calfgrouphousing_enoughspace,calfhousedwithdam,calfhousewithotherlivestock,coccidia_result,coccidia_species_result,colostrumwithin24hours,continuousaccesstodamfirst24hours,corona_result,cough_score,coughing,crackles,crypto_result,dam_ageparturition_years,dam_alive,dam_bcs1to5,dam_deathwithin2weeksparturition,dam_milkyield_liters,dam_motheringinstinct,dam_vaccines2monthsbeforedelivery,dam_vaccines_type,district,ear_score,ecoli_result,eye_score,fecal_score_Y1Y2,feces_blood,feedingfrequency,feedmilkormilkreplacer,feedmilkormilkreplacer_liters,generalnotes,heart_abnormalsounds,heart_rate_perminute,housingseparatefromherd,increased_respiratoryeffort,jointsexam,jointsexam_notes,kebele,lungsounds_muffled,m_hemolytica_result,medicationsincebirth,medicationsincebirth_dewormer,medicationsincebirth_oralelectrolytes,medicationsincebirth_other,medicationsincebirth_vitamins,nasaldischarge_score,navel,naveldesinfection,navelexam_notes,p_multocida_result,parasitology_other_result,parity,peristalticsounds_increased,proceduredone_branding,proceduredone_castration,proceduredone_dehorning,proceduredone_earnotch,proceduredone_taildocking,prod_system,reasonnocolostrumfedwithin24hours,rectal_temp,rectal_temp_score,respiratory_rate_perminute,result_ADV,result_BRSV,result_IBR,result_IgG,result_IgG_concentration,result_PIV3,result_RID,result_ascaris,result_fasciola,result_monezia,result_paramphistom,result_salmonella_enterica,result_schistosoma,result_strongly,result_trichuris,rota_result,ruminalcontractions_perminute,sex,signsofillness_birthdefects,signsofillness_bleedingorifices,signsofillness_bloat,signsofillness_circling,signsofillness_cloudyeyes,signsofillness_collapse,signsofillness_cough,signsofillness_diarrhea_notbloody,signsofillness_difficulturination,signsofillness_difficultybreathing,signsofillness_headtilt,signsofillness_lameness,signsofillness_nasaldischarge,signsofillness_navelinfection,signsofillness_notsuckling,signsofillness_oculardischarge,signsofillness_other,signsofillness_predation,signsofillness_sincebirth,signsofillness_straindefecate,signsofillness_swollenjoints,signsofillness_trauma,sire,supplementalfeed,supplementalfeed_frequency,test_kit,thoracicauscultation_notes,timeofbirth,typedelivery,typeofvaccinesreceived,vaccinationssincebirth,watergiven,watergiven_frequency,watergiven_independentwatertrough,weaned,weaned_accesstowater_hours_rainyseason,weaned_agemonths,weaned_concentratefed_dryseason,weaned_concentratefed_rainyseason,weaned_grazinghours_dryseason,weaned_grazinghours_rainyseason,weaned_hay_dryseason,weaned_hay_rainyseason,wheezes,year
316,,,,,,weeks,5,5,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,6,,,,,,,,,,no,,,,5,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,assisted/dystocia,,,,,,no,,,,,,,,,,2
317,,,,,,weeks,6,6,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,18,,,,,,,,,,no,,,,1,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
318,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,18,,,,,,,,,,no,,,,2,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
319,,,,,,weeks,2,2,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,16,,,,,,,,,,no,,,,3,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
320,,,,,,weeks,0.5,0.5,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,16,,,,,,,,,,no,,,tricuris,1,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,0,1,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
321,,,,,,weeks,3,3,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,2,,Twice/day,yes milk,,,,,,,,,16,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
322,,,,,,weeks,3,3,,,,,,yes,yes,,Calving pen,,Improved/Crossbred,Medium,,,,0,,yes,no,0,,,,1,,,,,,,,,Gondar,,1,,2,,Twice/day,yes milk,,,,,yes,,,,18,,,,,,,,,,no,,,,8,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,no,,,,,,,,,,2
323,,,,,,weeks,6,6,,,,,,yes,yes,,Calving pen,,Improved/Crossbred,Poor,,,,1,"E.bovis,e.auburnensis,e.zurnii",yes,no,0,,,,0,,,,,,,,,Gondar,,1,,2,,Twice/day,yes milk,,,,,yes,,,,18,,,,,,,,,,no,,,,5,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,assisted/dystocia,,,,,,no,,,,,,,,,,2
324,,,,,,weeks,6,6,,,,,,yes,yes,,Calving pen,,Improved/Crossbred,Medium,,,,1,e.bovis,yes,no,0,,,,1,,,,,,,,,Gondar,,1,,2,,Twice/day,yes milk,,,,,yes,,,,18,,,,,,,,,,no,,,,1,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,assisted/dystocia,,,,,,no,,,,,,,,,,2
325,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,2,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
326,,,,,,weeks,19,19,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,0,,,,0,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,no,,,,21,,,,,,,,,,no,,,,2,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,yes,,,,,,,,,,2
327,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Local,Good,,,,0,,yes,yes,0,,,,0,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,no,,,,21,,,,,,,,,,no,,,,3,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,1,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,no,,,,,,,,,,2
328,,,,,,weeks,7,7,,,,,,no,no,,Same cow barn,,Local,Medium,,,,1,"e.zurnii,alabe",yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,21,,,,,,,,,,no,,,,4,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,no,,,,,,,,,,2
329,,,,,,weeks,3,3,,,,,,no,no,,Same cow barn,,Local,Poor,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,2,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
330,,,,,,weeks,6,6,,,,,,no,no,,Same cow barn,,Local,Poor,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
331,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
332,,,,,,weeks,9,9,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
333,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
334,,,,,,weeks,9,9,,,,,,no,no,,Same cow barn,,Local,Poor,,,,1,e.zurnii,yes,yes,,,,,,,,,,,,,,Gondar,,,,2,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
335,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
336,,,,,,weeks,12,12,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
337,,,,,,weeks,16,16,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,1,e.zurnii,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
338,,,,,,weeks,13,13,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
339,,,,,,weeks,16,16,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
340,,,,,,weeks,7,7,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,0,,,,0,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,21,,,,,,,,,,no,,,strongyloides,4,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,no,,,,,,,,,,2
341,,,,,,weeks,6,6,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
342,,,,,,weeks,6,6,,,,,,no,no,,Same cow barn,,Local,Poor,,,,1,e.alabnesis,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
343,,,,,,weeks,9,9,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,21,,,,,,,,,,no,,,,1,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
344,,,,,,weeks,8,8,,,,,,no,no,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
345,,,,,,weeks,9,9,,,,,,no,yes,,Same cow barn,,Local,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,2,,Twice/day,yes milk,,,,,,,,,21,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
346,,,,,,weeks,9,9,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Poor,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,20,,,,,,,,,,no,,,ascaris,3,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,0,0,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
347,,,,,,weeks,10,10,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,"e.bovis,e.zurnii",yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,20,,,,,,,,,,no,,,,1,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,assisted/dystocia,,,,,,no,,,,,,,,,,2
348,,,,,,weeks,12,12,,,,,,yes,yes,,Same cow barn,,Local,Poor,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,18,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,yes,,,,,,,,,,2
349,,,,,,weeks,4,4,,,,,,yes,yes,,Same cow barn,,Local,Good,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,no,,,,18,,,,,,,,,,no,,,,5,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
350,,,,,,weeks,2,2,,,,,,no,yes,,Same cow barn,,Local,Good,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,no,,,,18,,,,,,,,,,no,,,,2,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
351,,,,,,weeks,6,6,,,,,,no,no,,Same cow barn,,Improved/Crossbred,Poor,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,1,,Twice/day,yes milk,,,,,,,,,20,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
352,,,,,,weeks,9,9,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,20,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
353,,,,,,weeks,16,16,,,,,,no,no,,Same cow barn,,Improved/Crossbred,Good,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,20,,,,,,,,,,no,,,"strongyloides,tricuris,ascaris",,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,1,1,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,yes,,,,,,,,,,2
354,,,,,,weeks,12,12,,,,,,no,no,,Same cow barn,,Improved/Crossbred,Poor,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,20,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,yes,,,,,,,,,,2
355,,,,,,weeks,8,8,,,,,,no,no,,Calving pen,,Improved/Crossbred,Good,,,,1,e.zurnii,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,20,,,,,,,,,,no,,,ascaris,,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,0,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
356,,,,,,weeks,13,13,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,10,,,,,,,,,,no,,,ascaris,,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,0,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,yes,,,,,,,,,,2
357,,,,,,weeks,11,11,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,1,e.bovis,yes,yes,0,,,,0,,,,,,,,,Gondar,,1,,1,,Twice/day,yes milk,,,,,no,,,,10,,,,,,,,,,no,,,,1,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,assisted/dystocia,,,,,,yes,,,,,,,,,,2
358,,,,,,weeks,7,7,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,16,,,,,,,,,,no,,,,2,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
359,,,,,,weeks,7,7,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,1,e.bukidnonensis,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,16,,,,,,,,,,no,,,,3,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,no,,,,,,,,,,2
360,,,,,,weeks,15,15,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,1,"e.bovis,e.zurnii",yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,16,,,,,,,,,,no,,,,4,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,yes,,,,,,,,,,2
361,,,,,,weeks,12,12,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,e.zurnii,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,16,,,,,,,,,,no,,,,2,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,yes,,,,,,,,,,2
362,,,,,,weeks,15,15,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,16,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,yes,,,,,,,,,,2
363,,,,,,weeks,16,16,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Poor,,,,1,e.bovis,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,no,,,,15,,,,,,,,,,no,,,ascaris,4,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,0,0,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,assisted/dystocia,,,,,,yes,,,,,,,,,,2
364,,,,,,weeks,7,7,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,e.bovis,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,no,,,,15,,,,,,,,,,no,,,ascaris,6,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,0,0,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,no,,,,,,,,,,2
365,,,,,,weeks,6,6,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,1,e.zurnii,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,15,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
366,,,,,,weeks,6,6,,,,,,no,no,,Same cow barn,,Improved/Crossbred,Good,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,15,,,,,,,,,,no,,,,,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,no,,,,,,,,,,2
367,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,15,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,no,,,,,,,,,,2
368,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,e.zurnii,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,no,,,,1,,,,,,,,,,no,,,,4,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,no,,,,,,,,,,2
369,,,,,,weeks,8,8,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,e.zurnii,yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,no,,,,1,,,,,,,,,,no,,,,2,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,assisted/dystocia,,,,,,no,,,,,,,,,,2
370,,,,,,weeks,24,24,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Good,,,,0,,yes,yes,0,,,,0,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,1,,,,,,,,,,no,,,,1,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,yes,,,,,,,,,,2
371,,,,,,weeks,24,24,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Poor,,,,0,,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,18,,,,,,,,,,no,,,strongyloides,,,,,,,,Peri-urban,,,,,,,,,,,,0,,,,,,1,0,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,yes,,,,,,,,,,2
372,,,,,,weeks,16,16,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,"e.bovis,e.zurnii",yes,yes,0,,,,1,,,,,,,,,Gondar,,0,,1,,Twice/day,yes milk,,,,,yes,,,,18,,,,,,,,,,no,,,ascaris,4,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,0,0,0,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,normal,,,,,,yes,,,,,,,,,,2
373,,,,,,weeks,24,24,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,e.bovis,yes,yes,,,,,,,,,,,,,,Gondar,,,,0,,Twice/day,yes milk,,,,,,,,,18,,,,,,,,,,no,,,"tricuris,ascaris",,,,,,,,Peri-urban,,,,,,,,,,,,1,,,,,,0,1,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,night,,,,,,,yes,,,,,,,,,,2
374,,,,,,weeks,4,4,,,,,,no,yes,,Same cow barn,,Improved/Crossbred,Medium,,,,1,"e.bovis,e.zurnii",yes,yes,1,,,,1,,,,,,,,,Gondar,,0,,2,,Twice/day,yes milk,,,,,yes,,,,16,,,,,,,,,,no,,,,5,,,,,,,Peri-urban,,,,,,,,,,,,,,,,,,,,0,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,day,normal,,,,,,no,,,,,,,,,,2
